path	product_id	updated	quality	supplier_id	prod_id	catid	m_prod_id	ean_upc	on_market	country_market	model_name	product_view	high_pic	high_pic_size	high_pic_width	high_pic_height	m_supplier_id	m_supplier_name	ean_upc_is_approved	Limited	Date_Added
export/freexml.int/NL/1462.xml	1462	20191113114352	SUPPLIER	1	C3885A	853	C3885A	0088698076989;5705965480441	1	GB;LU;DE	High-gloss White Film 165 gsm-914 mm x 21.3 m (36 in x 70 ft)	21336	http://images.icecat.biz/img/gallery/1462_0091366882.jpg	748849	3193	2384			1;0	No	20050715000000
export/freexml.int/NL/1463.xml	1463	20191115150451	ICECAT	1	51642B	853	51642B	0886980770474;0088698077047;0999992960877;0115971203678;4053162254909;5712505117811;0804993452507;0696727707508;0848412013177	1	NL;BE;FR;GB;DE;BG;GR;IE;PT;DK;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;CA;MX;LU	51642B	250511	http://images.icecat.biz/img/norm/high/1463-HP.jpg	22006	400	400			0;1;0;0;0;0;0;0;1	No	20050730000000
export/freexml.int/NL/1464.xml	1464	20191113114429	SUPPLIER	1	C6794A	971	C6794A	0886985232168;0088698523216	1	FR;CA	C6794A	38929	http://images.icecat.biz/img/gallery/1464_3047531699.jpg	748849	3193	2384			0;1	No	20050824000000
export/freexml.int/NL/1465.xml	1465	20191113114430	SUPPLIER	1	C6795A	971	C6795A	0088698523223	1	SE;FI	Durable Image Gloss UV Paper 200 gsm-1372 mm x 28 m (54 in x 90 ft)	35384	http://images.icecat.biz/img/gallery/1465_0125926214.jpg	748849	3193	2384			1	No	20050823000000
export/freexml.int/NL/1466.xml	1466	20191115152629	ICECAT	1	Q1426A	847	Q1426A	7251846603822;5704327511410;0725184536717;0848412013726;5051749612295;0725184660382;4053162296312;5053676832265;5707957811974;0640206422246;0999993939346;4049982214476	1	NL;BE;FR;UA;GB;DE;IE;DK;FI;SE;IT;ES;SK;CZ;US;MX;LU	Q1426A	212472	http://images.icecat.biz/img/norm/high/1466-HP.jpg	23499	400	300			0;0;0;0;0;1;0;0;0;0;0;0	No	20050902000000
export/freexml.int/NL/1467.xml	1467	20191115152629	ICECAT	1	Q1428A	847	Q1428A	0725184660405;0725184536731;0848412013740;7251846604058;7330381004902	1	NL;BE;FR;GB;DE;PT;DK;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;CA;MX;LU	Universal High-gloss Photo Paper	211293	http://images.icecat.biz/img/norm/high/1467-6015.jpg	22221	400	400			1;0;0;0;0	No	20050902000000
export/freexml.int/NL/1468.xml	1468	20191108172342	SUPPLIER	1	Q1429A	971	Q1429A	0725184660412;0725184536748	1	CA;SE;FI;GB;IT	Universal Gloss Photo Paper 190 gsm-1372 mm x 30.5 m (54 in x 100 ft)	35137	http://images.icecat.biz/img/gallery/1468_5199243853.jpg	748849	3193	2384			1;0	No	20050902000000
export/freexml.int/NL/1469.xml	1469	20191113153038	ICECAT	1	Q1430A	847	Q1430A	7251846604294;1072518466042;5051749612332;0725184536755;0725184660429	1	NL;BE;GB;DE;BG;FI;NO;SE;IT;CA;LU	Q1430A	94062	http://images.icecat.biz/img/norm/high/1469-1257.jpg	28166	480	480			0;0;0;0;1	No	20050902000000
export/freexml.int/NL/1470.xml	1470	20191113151837	ICECAT	1	C6033A	847	C6033A	3270220000020;0088698171745	1	FI;DK;SE;GB;DE	C6033A	26899	http://images.icecat.biz/img/norm/high/1470-HP.jpg	21042	400	400			0;1	No	20050730000000
export/freexml.int/NL/1471.xml	1471	20190409151133	ICECAT	1	C6574A	847	C6574A	0088698519851	1	GB;DE	High-gloss	23528	http://images.icecat.biz/img/norm/high/1471-HP.jpg	21042	400	400			0	No	20050715000000
export/freexml.int/NL/1472.xml	1472	20191113151841	ICECAT	1	C6964A	847	C6964A	0088698886748	1	DE;NO	C6964A	53603	http://images.icecat.biz/img/norm/high/1472-HP.jpg	22821	400	300			1	No	20050730000000
export/freexml.int/NL/1473.xml	1473	20191113114351	ICECAT	1	C3868A	702	C3868A	0088698076811;5051395528216;0886980768112;4053162276611;5051395528070;0848412014228;5052461818392;5054484074762	1	NL;BE;FR;UA;GB;DE;BG;RU;IE;PT;DK;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;CA;MX;NZ;LU	C3868A	232221	http://images.icecat.biz/img/norm/high/1473-HP.jpg	9156	170	190			1;0;0;0;0;1;0;0	No	20050728000000
export/freexml.int/NL/1474.xml	1474	20191113114351	ICECAT	1	C3869A	702	C3869A	5711045077258;0886980768280;0848412014211;4053162276628;0088698076828;5415247136538	1	NL;BE;FR;UA;GB;DE;BG;IE;PT;DK;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;CA;MX;NZ;LU	C3869A	236521	http://images.icecat.biz/img/norm/high/1474-HP.jpg	9156	170	190			0;0;1;0;1;0	No	20050727000000
export/freexml.int/NL/1475.xml	1475	20190419083728	SUPPLIER	1	Q1749A	845	Q1749A	0725184826054	1	ES	"HP Paper-backed Silk Satin Fabric 63.5 g/m² (no backing 63.5 g/m² - with backing 160 g/m²)-54""/1372 mm x 10 m"	19819	http://images.icecat.biz/img/norm/high/1475-9593.jpg	5040	170	190			0	No	20050810000000
export/freexml.int/NL/1477.xml	1477	20191113153040	ICECAT	1	Q1736A	853	Q1736A	7251848259270;0725184825927;4054842893197	1	GB;DE;DK;SE;ES	White Matte Polyester Film	75131	http://images.icecat.biz/img/norm/high/1477-HP.jpg	22821	400	300			0;1;0	No	20051006000000
export/freexml.int/NL/1478.xml	1478	20190423195024	SUPPLIER	1	Q1738A	853	Q1738A		1	GB	White Matte Polyester Film 165 g/m²-60"/1524 mm x 15.2 m	14367	http://images.icecat.biz/img/norm/high/1478-HP.jpg	9072	170	190				No	20051006000000
export/freexml.int/NL/1479.xml	1479	20191113153041	ICECAT	1	Q1903A	853	Q1903A	0886984192296;0777780476812;0088698419229	1	NL;BE;GB;DE;BG;DK;NO;SE;IT;SK	Matte 914 mm x 22.9 m (36 in x 75 ft)	127099	http://images.icecat.biz/img/norm/high/1479-7626.jpg	21363	400	400			0;0;1	No	20050811000000
export/freexml.int/NL/1481.xml	1481	20191113151842	SUPPLIER	1	C6961A	971	C6961A	0886988867176;0088698886717	1	GB	Photo Imaging Satin Paper 183 gsm-1524 mm x 30.5 m (60 in x 100 ft)	31705	http://images.icecat.biz/img/gallery/1481_5731652890.jpg	748849	3193	2384			0;1	No	20050729000000
export/freexml.int/NL/1482.xml	1482	20191101000752	SUPPLIER	1	C7952A	971	C7952A	0725184825354	1	GB	C7952A	61561	http://images.icecat.biz/img/gallery/1482_8115099517.jpg	748849	3193	2384			1	No	20050823000000
export/freexml.int/NL/1483.xml	1483	20191113153037	ICECAT	1	Q1420A	847	Q1420A	7251846603204;5705965777985;0088698550335;0725184292880;0848412013948;5707957811929;0725184660320	1	NL;BE;FR;UA;GB;DE;IE;PT;DK;FI;NO;SE;IT;ES;SK;CZ;AT;US;LU	Q1420A	191963	http://images.icecat.biz/img/norm/high/1483-HP.jpg	22006	400	400			0;0;0;0;0;0;1	No	20050902000000
export/freexml.int/NL/1484.xml	1484	20191113153038	ICECAT	1	Q1423A	847	Q1423A	7251846603518;0725184660351;0082014032604;7092014032422	1	GB;DE;FI;NO;SE;US	Universal Satin	54796	http://images.icecat.biz/img/norm/high/1484-HP.jpg	21387	400	400			0;1;0;0	No	20050902000000
export/freexml.int/NL/1485.xml	1485	20191113151836	ICECAT	1	C6032A	847	C6032A	0008869817173;0088698171738	1	GB;DE;NO	C6032A	54871	http://images.icecat.biz/img/norm/high/1485-HP.jpg	21387	400	400			0;1	No	20050823000000
export/freexml.int/NL/1486.xml	1486	20190415213510	SUPPLIER	1	C6572A	847	C6572A		1	GB;DE	Semi-gloss Photo CP Paper 179 g/m²-54"/1372 mm x 30.5 m	15676	http://images.icecat.biz/img/norm/high/1486-598.jpg	3271	170	190				No	20050823000000
export/freexml.int/NL/1487.xml	1487	20191115142158	ICECAT	1	C3859A	853	C3859A	0088698076729	1	GB;DE;IE;IT;US;CA;MX;NZ	Translucent Bond Paper	63041	http://images.icecat.biz/img/norm/high/1487-2558.jpg	21629	213	216	10219	BMG Ariola	1	No	20050715000000
export/freexml.int/NL/1488.xml	1488	20191113114352	SUPPLIER	1	C3862A	971	C3862A	0088698076750	1	GB;DE	C3862A	55704	http://images.icecat.biz/img/gallery/1488_8042762774.jpg	748849	3193	2384			1	No	20050715000000
export/freexml.int/NL/1489.xml	1489	20190406111924	SUPPLIER	1	92162A	905	92162A		1	NL;GB;DE;US	Dot-matrix Printer Ribbon	20696	http://images.icecat.biz/img/norm/high/1489-HP.jpg	13739	150	159				No	20050715000000
export/freexml.int/NL/1490.xml	1490	20190404035206	SUPPLIER	1	92162M	905	92162M		1	NL;DE	Dot-matrix Printer Ribbon	18311	http://images.icecat.biz/img/norm/high/1490-HP.jpg	13739	150	159				No	20050715000000
export/freexml.int/NL/1491.xml	1491	20190407212323	SUPPLIER	1	9282-0545	905	9282-0545		1	NL;DE;US	Impact Printer Ribbon (18 m)	17387	http://images.icecat.biz/img/norm/high/1491-HP.jpg	10845	150	159				No	20050715000000
export/freexml.int/NL/1501.xml	1501	20190405064335	SUPPLIER	1	C8008A	1066	C8008A	0725184813450	1	GB	DVD+RW media, 4.7 GB in jewel case	22231	http://images.icecat.biz/img/norm/high/1501-6108.jpg	5608	170	190			0	No	20050715000000
export/freexml.int/NL/1513.xml	1513	20190415000055	SUPPLIER	1	P4819A	221	P4819A		1	NL;DE	p1130 21" CRT color monitor, 19.8" viewable	23312	http://images.icecat.biz/img/norm/high/1513.jpg	4326	170	190				No	20050627000000
export/freexml.int/NL/1528.xml	1528	20190409053825	SUPPLIER	1	F3974H	151	F3974H#ABD		1	DE	omnibook xe3 PIII-M/1.06 GHz 256M/20g 14.1" TFT XGA DVD s/w modem/LAN WXP he	21485	http://images.icecat.biz/img/norm/high/1528.jpg	6445	170	190	1	HP		No	20050627000000
export/freexml.int/NL/1575.xml	1575	20190421164023	SUPPLIER	1	J4813A	258	J4813A	7251845247836;0882780178670;0725184524776;0725184524783;5705965863190;0725184524813;0725184524790;4053162141148;5711045856655;7251845247768	1	BE;GB;DE;DK;NO;IT;ES;US;LU	ProCurve 2524 Switch	79424	http://images.icecat.biz/img/norm/high/1575-HP.jpg	14294	400	400	3047	Aruba, a Hewlett Packard Enterprise company	0;0;1;1;1;1;1;0;0;0	No	20050715000000
export/freexml.int/NL/1575.xml	1575	20190421164023	SUPPLIER	1	J4813A	258	J4813A#ABA	7251845247836;0882780178670;0725184524776;0725184524783;5705965863190;0725184524813;0725184524790;4053162141148;5711045856655;7251845247768	1	BE;GB;DE;DK;NO;IT;ES;US;LU	ProCurve 2524 Switch	79424	http://images.icecat.biz/img/norm/high/1575-HP.jpg	14294	400	400	1	HP	0;0;1;1;1;1;1;0;0;0	No	20050715000000
export/freexml.int/NL/1618.xml	1618	20190410195720	SUPPLIER	1	C4505A	214	C4505A		1	DE;US	CD-Writer 8230e	18191	http://images.icecat.biz/img/norm/high/1618.jpg	3670	170	190				No	20050627000000
export/freexml.int/NL/1619.xml	1619	20190425052217	SUPPLIER	1	Q2096A	214	Q2096A	5705965489109	1	DE	CD-Writer cd24ri	17152	http://images.icecat.biz/img/norm/high/1619.jpg	7500	170	190			0	No	20050627000000
export/freexml.int/NL/1652.xml	1652	20180906120543	ICECAT	1	H4595A	788	H4595A		1	DE	Supportpack - next day replacement, 3 year	24759								No	20041201000000
